../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0057_image.jpg,874,937,346,384,0.611854
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0057_image.jpg,1000,1052,351,379,0.351943
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0057_image.jpg,289,583,332,449,0.501096
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0057_image.jpg,766,819,361,388,0.717281
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0057_image.jpg,3,295,360,562,0.94489
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0038_image.jpg,652,1430,300,979,0.915788
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0065_image.jpg,567,1054,347,734,0.866457
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0016_image.jpg,836,921,420,478,0.587007
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0016_image.jpg,879,1486,322,810,0.932016
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0039_image.jpg,825,1519,268,845,0.96233
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0039_image.jpg,0,337,413,1015,0.430598
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0055_image.jpg,1345,1404,358,390,0.33027
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0055_image.jpg,785,1429,315,870,0.959731
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0049_image.jpg,675,1343,289,835,0.971899
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0062_image.jpg,713,760,430,463,0.359046
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0062_image.jpg,735,1057,354,611,0.972827
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0072_image.jpg,499,1169,287,848,0.924645
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0054_image.jpg,755,1456,277,853,0.968708
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0028_image.jpg,855,1539,288,844,0.959026
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0053_image.jpg,750,1451,277,851,0.973421
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0003_image.jpg,927,1019,426,507,0.770947
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0071_image.jpg,542,1202,307,871,0.914263
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0000_image.jpg,1070,1144,438,493,0.551647
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0000_image.jpg,840,928,452,499,0.489324
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0036_image.jpg,27,483,149,754,0.62109
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0036_image.jpg,783,1460,284,841,0.968996
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0074_image.jpg,555,608,400,433,0.381906
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0074_image.jpg,1291,1455,358,416,0.877184
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0074_image.jpg,1514,1674,348,406,0.793327
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0074_image.jpg,600,704,404,478,0.845159
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0074_image.jpg,22,400,387,570,0.471697
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0074_image.jpg,265,597,391,578,0.928412
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0074_image.jpg,769,1115,361,652,0.962516
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0059_image.jpg,563,700,418,515,0.866494
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0059_image.jpg,781,824,433,465,0.513854
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0059_image.jpg,821,961,409,527,0.893624
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0059_image.jpg,-1,637,292,700,0.713435
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0041_image.jpg,945,1699,250,867,0.960502
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0007_image.jpg,934,1102,425,562,0.906692
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0004_image.jpg,1018,1139,440,516,0.865288
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0052_image.jpg,745,1451,280,852,0.96575
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0022_image.jpg,893,1280,359,672,0.948616
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0033_image.jpg,956,1382,397,741,0.888161
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0033_image.jpg,1520,1613,528,564,0.31484
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0006_image.jpg,900,964,465,503,0.749616
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0006_image.jpg,966,1106,426,534,0.896827
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0047_image.jpg,761,1436,304,868,0.959634
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0047_image.jpg,1611,1903,425,990,0.321968
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0045_image.jpg,809,1527,294,887,0.945805
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0068_image.jpg,625,1315,293,879,0.908848
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0040_image.jpg,742,1437,270,848,0.964989
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0048_image.jpg,688,1393,300,875,0.897081
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0061_image.jpg,716,766,459,494,0.53355
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0061_image.jpg,734,939,407,568,0.827899
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0061_image.jpg,-2,450,363,748,0.904999
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0023_image.jpg,940,1476,326,750,0.933312
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0008_image.jpg,976,1221,394,598,0.899091
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0025_image.jpg,476,523,466,494,0.644219
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0025_image.jpg,732,1417,290,848,0.939721
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0024_image.jpg,807,1519,286,851,0.935706
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0063_image.jpg,259,428,430,506,0.808928
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0063_image.jpg,587,642,435,472,0.673257
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0063_image.jpg,656,1117,350,730,0.889818
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0012_image.jpg,755,1474,184,783,0.96781
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0018_image.jpg,849,1504,339,881,0.970943
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0070_image.jpg,0,174,460,528,0.925387
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0070_image.jpg,522,1224,280,857,0.931986
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0044_image.jpg,720,1418,275,853,0.955422
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0026_image.jpg,820,1520,280,852,0.960086
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0060_image.jpg,806,967,399,534,0.920624
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0060_image.jpg,436,690,411,552,0.883345
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0060_image.jpg,-12,233,355,869,0.703109
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0009_image.jpg,652,1025,341,650,0.960496
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0017_image.jpg,812,1503,299,842,0.903275
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0029_image.jpg,563,630,422,466,0.310176
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0029_image.jpg,819,1500,299,840,0.905897
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0014_image.jpg,914,1270,394,684,0.958558
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0035_image.jpg,846,1518,296,876,0.953522
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0002_image.jpg,766,858,418,485,0.784221
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0032_image.jpg,795,1428,318,808,0.966362
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0051_image.jpg,579,649,434,466,0.400863
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0051_image.jpg,739,1443,274,851,0.973166
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0034_image.jpg,840,1527,269,845,0.970906
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0056_image.jpg,1055,1117,298,326,0.373755
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0056_image.jpg,1123,1192,294,326,0.574136
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0056_image.jpg,125,227,381,423,0.566572
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0056_image.jpg,336,447,352,397,0.636265
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0056_image.jpg,433,586,343,402,0.933968
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0056_image.jpg,705,872,346,400,0.879378
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0056_image.jpg,1135,1388,340,420,0.955184
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0056_image.jpg,706,1339,271,817,0.957025
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0064_image.jpg,565,617,426,470,0.31287
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0064_image.jpg,566,1119,331,756,0.886776
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0050_image.jpg,727,1396,293,845,0.926985
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0011_image.jpg,791,1438,274,830,0.972734
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0015_image.jpg,16,479,224,765,0.736994
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0015_image.jpg,951,1670,281,851,0.963048
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0001_image.jpg,685,793,399,465,0.833354
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0030_image.jpg,493,607,379,470,0.465994
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0030_image.jpg,806,1461,293,844,0.922146
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0058_image.jpg,304,413,420,469,0.764294
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0058_image.jpg,384,716,359,556,0.875236
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0058_image.jpg,649,762,401,479,0.688509
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0058_image.jpg,877,1018,398,511,0.915795
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0027_image.jpg,924,1698,287,907,0.970545
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0010_image.jpg,849,941,360,414,0.699547
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0010_image.jpg,815,1527,276,850,0.97028
../data/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0043_image.jpg,740,1437,279,849,0.970049
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0073_image.jpg,817,1222,376,700,0.924929
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0020_image.jpg,811,1432,182,711,0.557407
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0019_image.jpg,854,899,394,423,0.310834
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0019_image.jpg,834,1516,173,717,0.452964
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0013_image.jpg,393,474,430,461,0.368914
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0013_image.jpg,473,537,418,453,0.337909
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0013_image.jpg,846,914,410,460,0.831622
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0013_image.jpg,207,470,430,526,0.585684
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0082_image.jpg,9,475,435,690,0.952824
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0037_image.jpg,46,463,441,594,0.878862
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0037_image.jpg,401,502,460,495,0.407993
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0037_image.jpg,67,1198,287,1018,0.429456
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0066_image.jpg,559,625,413,441,0.462025
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0066_image.jpg,806,849,412,442,0.753146
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0066_image.jpg,924,975,412,445,0.627584
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0066_image.jpg,1080,1136,411,445,0.790139
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0081_image.jpg,792,912,413,512,0.893123
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0081_image.jpg,1215,1603,387,516,0.930391
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0046_image.jpg,193,289,427,464,0.40465
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0046_image.jpg,488,639,420,477,0.783323
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0046_image.jpg,777,851,413,447,0.656904
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0046_image.jpg,869,933,412,441,0.581012
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0046_image.jpg,999,1200,388,535,0.906882
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0046_image.jpg,1664,1912,488,587,0.385376
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0085_image.jpg,1334,1492,368,422,0.800276
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0085_image.jpg,1574,1748,347,396,0.774924
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0085_image.jpg,718,916,385,481,0.364637
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0085_image.jpg,101,260,476,529,0.861166
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0069_image.jpg,98,221,415,452,0.624886
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0069_image.jpg,669,731,435,472,0.717756
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0069_image.jpg,777,836,437,470,0.558573
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0069_image.jpg,1551,1611,439,472,0.428828
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0069_image.jpg,1623,1790,416,494,0.768609
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0069_image.jpg,1736,1919,416,569,0.675052
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0069_image.jpg,803,1403,363,807,0.875599
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0076_image.jpg,736,814,416,448,0.440763
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0076_image.jpg,823,1223,366,703,0.923586
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0067_image.jpg,207,311,410,442,0.494281
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0067_image.jpg,482,550,416,444,0.337775
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0067_image.jpg,564,699,397,479,0.859883
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0067_image.jpg,696,748,418,449,0.707925
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0067_image.jpg,850,960,398,492,0.880957
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0067_image.jpg,1150,1219,408,440,0.319523
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0067_image.jpg,1233,1367,395,469,0.889309
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0067_image.jpg,1306,1512,391,496,0.889453
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0005_image.jpg,1209,1446,363,434,0.760373
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0005_image.jpg,1316,1643,350,445,0.801629
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0005_image.jpg,1683,1906,348,435,0.826509
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0042_image.jpg,29,456,439,594,0.885527
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0042_image.jpg,401,495,458,496,0.519786
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0042_image.jpg,63,1199,288,1017,0.401083
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0031_image.jpg,24,268,367,453,0.332461
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0031_image.jpg,12,452,343,641,0.699107
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0057_image.jpg,2,174,426,504,0.796035
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0057_image.jpg,157,293,435,501,0.475607
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0038_image.jpg,1351,1445,422,449,0.329356
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0038_image.jpg,48,465,438,595,0.857011
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0038_image.jpg,64,1199,287,1018,0.426484
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0065_image.jpg,589,647,421,452,0.534927
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0065_image.jpg,860,900,419,447,0.416282
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0016_image.jpg,308,410,429,470,0.382891
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0083_image.jpg,1810,1920,312,361,0.413939
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0083_image.jpg,1312,1473,346,406,0.706268
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0083_image.jpg,1592,1917,485,1041,0.321927
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0039_image.jpg,1359,1464,420,450,0.480492
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0039_image.jpg,44,463,441,595,0.851904
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0039_image.jpg,381,491,459,495,0.493681
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0039_image.jpg,64,1200,287,1018,0.421162
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0080_image.jpg,363,472,457,502,0.392876
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0080_image.jpg,429,589,449,530,0.380869
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0080_image.jpg,459,834,419,586,0.93836
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0080_image.jpg,878,1139,406,618,0.952791
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0055_image.jpg,1,175,426,504,0.785485
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0055_image.jpg,157,293,435,501,0.534551
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0079_image.jpg,160,270,325,392,0.695518
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0079_image.jpg,637,1067,380,655,0.833836
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0049_image.jpg,103,302,412,499,0.892125
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0049_image.jpg,627,694,423,463,0.618474
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0049_image.jpg,680,757,426,469,0.67315
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0049_image.jpg,728,867,423,488,0.842049
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0049_image.jpg,1086,1351,434,534,0.344122
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0049_image.jpg,1565,1914,297,901,0.485813
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0062_image.jpg,328,406,464,502,0.463852
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0072_image.jpg,822,1194,356,663,0.959293
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0054_image.jpg,0,176,427,503,0.833681
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0054_image.jpg,150,295,435,499,0.662692
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0054_image.jpg,571,626,477,505,0.300415
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0028_image.jpg,23,269,367,454,0.331769
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0028_image.jpg,12,456,343,638,0.673491
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0084_image.jpg,1326,1482,364,420,0.354245
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0084_image.jpg,1581,1765,345,398,0.876623
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0084_image.jpg,901,1047,398,447,0.806986
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0053_image.jpg,-1,213,429,496,0.916325
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0053_image.jpg,165,305,431,495,0.593752
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0053_image.jpg,755,810,465,500,0.533596
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0003_image.jpg,1209,1445,363,434,0.752115
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0003_image.jpg,1311,1640,349,445,0.790263
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0003_image.jpg,1683,1907,347,436,0.823449
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0071_image.jpg,679,770,441,481,0.318637
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0071_image.jpg,899,1071,410,541,0.827214
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0000_image.jpg,486,686,555,618,0.944026
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0000_image.jpg,941,1102,571,614,0.873953
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0000_image.jpg,1107,1232,571,605,0.496153
../data/deploy/trainval/94835623-ca6c-4ac4-82d4-0e63c1b7c16a/0000_image.jpg,1282,1438,587,630,0.779784
